provinces,annees,trimestres,indicateurs,cibles,sexes,tranches_ages,Valeur,period
Haut-Uele,2024,T4,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,751,2024-T4
Haut-Uele,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,35,2024-T4
Haut-Uele,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,799,2024-T4
Haut-Uele,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,27,2024-T4
Haut-Uele,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,448,2024-T4
Haut-Uele,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,< 15 ans,1,2024-T4
Haut-Uele,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,>= 15 ans,51,2024-T4
Haut-Uele,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,48,2024-T4
Haut-Uele,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,< 15 ans,1,2024-T4
Kwango,2024,T4,Nombre de clients testés,Population Générale,Masculin,< 15 ans,253,2024-T4
Kwango,2024,T4,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,2291,2024-T4
Kwango,2024,T4,Nombre de clients testés,Population Générale,Féminin,< 15 ans,360,2024-T4
Kwango,2024,T4,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,3441,2024-T4
Kwango,2024,T4,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,2851,2024-T4
Kwango,2024,T4,Nombre de clients testés,Enfants exposés,Masculin,< 15 ans,1,2024-T4
Kwango,2024,T4,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,3,2024-T4
Kwango,2024,T4,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,3,2024-T4
Kwango,2024,T4,Nombre de clients testés,Conjoint des femmes enceintes,Masculin,>= 15 ans,8,2024-T4
Kwango,2024,T4,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,< 15 ans,1,2024-T4
Kwango,2024,T4,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,15,2024-T4
Kwango,2024,T4,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,20,2024-T4
Kwango,2024,T4,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,< 15 ans,1,2024-T4
Kwango,2024,T4,Nombre de clients diagnostiqués VIH+,Femmes enceintes,Féminin,>= 15 ans,1,2024-T4
Kwango,2024,T4,Nombre de clients diagnostiqués VIH+,Enfants exposés,Masculin,< 15 ans,1,2024-T4
Kwango,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,52,2024-T4
Kwango,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,1079,2024-T4
Kwango,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,65,2024-T4
Kwango,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,1691,2024-T4
Kwango,2024,T4,Nombre de PVVIH sous TAR,Femmes enceintes,Féminin,>= 15 ans,1,2024-T4
Kwango,2024,T4,Nombre de PVVIH sous TAR,Enfants exposés,Masculin,< 15 ans,1,2024-T4
Équateur,2024,T3,Nombre de clients testés,Agriculteurs,Masculin,>= 15 ans,196,2024-T3
Équateur,2024,T3,Nombre de clients testés,Conducteurs Taxis Motos,Masculin,>= 15 ans,249,2024-T3
Équateur,2024,T3,Nombre de clients testés,Agriculteurs,Féminin,>= 15 ans,123,2024-T3
Équateur,2024,T3,Nombre de clients testés,Enseignants et personnel administratif des universités et instituts supérieurs,Masculin,>= 15 ans,213,2024-T3
Équateur,2024,T3,Nombre de clients testés,Enseignants et personnel administratif des universités et instituts supérieurs,Féminin,>= 15 ans,144,2024-T3
Équateur,2024,T3,Nombre de clients testés,Etudiants,Masculin,>= 15 ans,221,2024-T3
Équateur,2024,T3,Nombre de clients testés,Etudiants,Féminin,>= 15 ans,183,2024-T3
Équateur,2024,T3,Nombre de clients testés,Elèves,Masculin,< 15 ans,196,2024-T3
Équateur,2024,T3,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,633,2024-T3
Équateur,2024,T3,Nombre de clients testés,Elèves,Féminin,< 15 ans,72,2024-T3
Équateur,2024,T3,Nombre de clients testés,Fonctionnaires de l'Etat,Masculin,>= 15 ans,198,2024-T3
Équateur,2024,T3,Nombre de clients testés,Fonctionnaires de l'Etat,Féminin,>= 15 ans,177,2024-T3
Équateur,2024,T3,Nombre de clients testés,Militaires,Masculin,>= 15 ans,147,2024-T3
Équateur,2024,T3,Nombre de clients testés,Militaires,Féminin,>= 15 ans,69,2024-T3
Équateur,2024,T3,Nombre de clients testés,Policiers,Masculin,>= 15 ans,104,2024-T3
Équateur,2024,T3,Nombre de clients testés,Pêcheurs,Masculin,>= 15 ans,38,2024-T3
Équateur,2024,T3,Nombre de clients testés,Policiers,Féminin,>= 15 ans,51,2024-T3
Équateur,2024,T3,Nombre de clients testés,Pêcheurs,Féminin,>= 15 ans,13,2024-T3
Équateur,2024,T3,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,6,2024-T3
Équateur,2024,T3,Nombre de clients testés,PS,Féminin,>= 15 ans,5,2024-T3
Équateur,2024,T3,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,2,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Agriculteurs,Masculin,>= 15 ans,7,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Agriculteurs,Féminin,>= 15 ans,3,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Conducteurs Taxis Motos,Féminin,>= 15 ans,9,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Enseignants et personnel administratif des universités et instituts supérieurs,Féminin,>= 15 ans,3,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Enseignants et personnel administratif des universités et instituts supérieurs,Masculin,>= 15 ans,12,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Etudiants,Masculin,>= 15 ans,11,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Etudiants,Féminin,>= 15 ans,7,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Elèves,Féminin,< 15 ans,3,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Elèves,Masculin,< 15 ans,2,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Femmes enceintes,Féminin,>= 15 ans,1,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Fonctionnaires de l'Etat,Féminin,>= 15 ans,5,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Fonctionnaires de l'Etat,Masculin,>= 15 ans,13,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Militaires,Masculin,>= 15 ans,13,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Militaires,Féminin,>= 15 ans,4,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Policiers,Masculin,>= 15 ans,9,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Policiers,Féminin,>= 15 ans,4,2024-T3
Équateur,2024,T3,Nombre de clients diagnostiqués VIH+,Pêcheurs,Masculin,>= 15 ans,6,2024-T3
Équateur,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,68,2024-T3
Équateur,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,1073,2024-T3
Équateur,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,2039,2024-T3
Équateur,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,90,2024-T3
Équateur,2024,T3,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,1,2024-T3
Équateur,2024,T4,Nombre de clients testés,Conducteurs Taxis Motos,Masculin,>= 15 ans,215,2024-T4
Équateur,2024,T4,Nombre de clients testés,Etudiants,Masculin,>= 15 ans,163,2024-T4
Équateur,2024,T4,Nombre de clients testés,Etudiants,Féminin,>= 15 ans,240,2024-T4
Équateur,2024,T4,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,497,2024-T4
Équateur,2024,T4,Nombre de clients testés,Fonctionnaires de l'Etat,Masculin,>= 15 ans,32,2024-T4
Équateur,2024,T4,Nombre de clients testés,Fonctionnaires de l'Etat,Féminin,>= 15 ans,61,2024-T4
Équateur,2024,T4,Nombre de clients testés,Militaires,Masculin,>= 15 ans,17,2024-T4
Équateur,2024,T4,Nombre de clients testés,Militaires,Féminin,>= 15 ans,113,2024-T4
Équateur,2024,T4,Nombre de clients testés,PS,Féminin,>= 15 ans,188,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Conducteurs Taxis Motos,Masculin,>= 15 ans,2,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Etudiants,Féminin,>= 15 ans,3,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Etudiants,Masculin,>= 15 ans,2,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Femmes enceintes,Féminin,>= 15 ans,3,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Fonctionnaires de l'Etat,Masculin,>= 15 ans,1,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Fonctionnaires de l'Etat,Féminin,>= 15 ans,2,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Militaires,Masculin,>= 15 ans,1,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Militaires,Féminin,>= 15 ans,1,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,Policiers,Féminin,>= 15 ans,1,2024-T4
Équateur,2024,T4,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,4,2024-T4
Lualaba,2024,T1,Nombre de clients testés,Miniers / Creuseurs,Masculin,>= 15 ans,255,2024-T1
Lualaba,2024,T1,Nombre de clients testés,PS,Féminin,>= 15 ans,345,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,Miniers / Creuseurs,Masculin,>= 15 ans,8,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,12,2024-T1
Lualaba,2024,T1,Nombre de clients testés,Enfants exposés,Masculin,< 15 ans,1116,2024-T1
Lualaba,2024,T1,Nombre de clients testés,Enfants exposés,Féminin,< 15 ans,1120,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,Enfants exposés,Masculin,< 15 ans,240,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,Enfants exposés,Féminin,< 15 ans,316,2024-T1
Lualaba,2024,T1,Nombre de clients testés,PS,Féminin,>= 15 ans,4356,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,356,2024-T1
Lualaba,2024,T1,Nombre de clients testés,HSH,Masculin,>= 15 ans,76,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,HSH,Masculin,>= 15 ans,3,2024-T1
Lualaba,2024,T1,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,127,2024-T1
Lualaba,2024,T1,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,36,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,Prisonniers,Masculin,>= 15 ans,27,2024-T1
Lualaba,2024,T1,Nombre de clients diagnostiqués VIH+,Prisonniers,Féminin,>= 15 ans,8,2024-T1
Lualaba,2024,T1,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,10678,2024-T1
Lualaba,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,67,2024-T1
Lualaba,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,216,2024-T1
Lualaba,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,569,2024-T1
Lualaba,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,1234,2024-T1
Lualaba,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,>= 15 ans,627,2024-T1
Lualaba,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,< 15 ans,111,2024-T1
Lualaba,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,< 15 ans,79,2024-T1
Lualaba,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,456,2024-T1
Lualaba,2024,T2,Nombre de clients testés,PVVIH,Masculin,>= 15 ans,255,2024-T2
Lualaba,2024,T2,Nombre de clients testés,PVVIH,Féminin,>= 15 ans,345,2024-T2
Lualaba,2024,T2,Nombre de clients diagnostiqués VIH+,PVVIH,Masculin,>= 15 ans,768,2024-T2
Lualaba,2024,T2,Nombre de clients diagnostiqués VIH+,PVVIH,Féminin,>= 15 ans,700,2024-T2
Lualaba,2024,T2,Nombre de clients testés,Enfants exposés,Masculin,< 15 ans,1116,2024-T2
Lualaba,2024,T2,Nombre de clients testés,Enfants exposés,Féminin,< 15 ans,1120,2024-T2
Lualaba,2024,T2,Nombre de clients diagnostiqués VIH+,Enfants exposés,Masculin,< 15 ans,240,2024-T2
Lualaba,2024,T2,Nombre de clients diagnostiqués VIH+,Enfants exposés,Féminin,< 15 ans,316,2024-T2
Lualaba,2024,T2,Nombre de clients testés,PS,Féminin,>= 15 ans,4356,2024-T2
Lualaba,2024,T2,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,356,2024-T2
Lualaba,2024,T2,Nombre de clients testés,HSH,Masculin,>= 15 ans,76,2024-T2
Lualaba,2024,T2,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,127,2024-T2
Lualaba,2024,T2,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,36,2024-T2
Lualaba,2024,T2,Nombre de clients diagnostiqués VIH+,Prisonniers,Masculin,>= 15 ans,27,2024-T2
Lualaba,2024,T2,Nombre de clients diagnostiqués VIH+,Prisonniers,Féminin,>= 15 ans,8,2024-T2
Lualaba,2024,T2,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,10678,2024-T2
Lualaba,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,67,2024-T2
Lualaba,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,569,2024-T2
Lualaba,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,216,2024-T2
Lualaba,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,1234,2024-T2
Lualaba,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,< 15 ans,111,2024-T2
Lualaba,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,>= 15 ans,627,2024-T2
Lualaba,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,< 15 ans,79,2024-T2
Lualaba,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,456,2024-T2
Lualaba,2024,T3,Nombre de clients testés,Miniers / Creuseurs,Féminin,>= 15 ans,21564,2024-T3
Lualaba,2024,T3,Nombre de clients testés,Miniers / Creuseurs,Masculin,>= 15 ans,9270,2024-T3
Lualaba,2024,T3,Nombre de clients diagnostiqués VIH+,Miniers / Creuseurs,Masculin,>= 15 ans,467,2024-T3
Lualaba,2024,T3,Nombre de clients testés,Enfants exposés,Masculin,< 15 ans,952,2024-T3
Lualaba,2024,T3,Nombre de clients diagnostiqués VIH+,Miniers / Creuseurs,Féminin,>= 15 ans,822,2024-T3
Lualaba,2024,T3,Nombre de clients testés,Enfants exposés,Féminin,< 15 ans,1195,2024-T3
Lualaba,2024,T3,Nombre de clients diagnostiqués VIH+,Enfants exposés,Masculin,< 15 ans,64,2024-T3
Lualaba,2024,T3,Nombre de clients diagnostiqués VIH+,Enfants exposés,Féminin,< 15 ans,72,2024-T3
Lualaba,2024,T3,Nombre de clients testés,PS,Féminin,>= 15 ans,4356,2024-T3
Lualaba,2024,T3,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,356,2024-T3
Lualaba,2024,T3,Nombre de clients testés,HSH,Masculin,>= 15 ans,76,2024-T3
Lualaba,2024,T3,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,127,2024-T3
Lualaba,2024,T3,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,36,2024-T3
Lualaba,2024,T3,Nombre de clients diagnostiqués VIH+,Prisonniers,Masculin,>= 15 ans,27,2024-T3
Lualaba,2024,T3,Nombre de clients diagnostiqués VIH+,Prisonniers,Féminin,>= 15 ans,8,2024-T3
Lualaba,2024,T3,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,10678,2024-T3
Lualaba,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,979,2024-T3
Lualaba,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,1012,2024-T3
Lualaba,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,9089,2024-T3
Lualaba,2024,T3,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,5232,2024-T3
Lualaba,2024,T3,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,< 15 ans,111,2024-T3
Lualaba,2024,T3,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,>= 15 ans,627,2024-T3
Lualaba,2024,T3,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,< 15 ans,79,2024-T3
Lualaba,2024,T3,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,456,2024-T3
Lualaba,2024,T4,Nombre de clients testés,Miniers / Creuseurs,Masculin,>= 15 ans,9270,2024-T4
Lualaba,2024,T4,Nombre de clients testés,Miniers / Creuseurs,Féminin,>= 15 ans,21564,2024-T4
Lualaba,2024,T4,Nombre de clients diagnostiqués VIH+,Miniers / Creuseurs,Masculin,>= 15 ans,768,2024-T4
Lualaba,2024,T4,Nombre de clients diagnostiqués VIH+,Miniers / Creuseurs,Féminin,>= 15 ans,700,2024-T4
Lualaba,2024,T4,Nombre de clients testés,Enfants exposés,Masculin,< 15 ans,952,2024-T4
Lualaba,2024,T4,Nombre de clients diagnostiqués VIH+,Enfants exposés,Masculin,< 15 ans,240,2024-T4
Lualaba,2024,T4,Nombre de clients testés,Enfants exposés,Féminin,< 15 ans,1195,2024-T4
Lualaba,2024,T4,Nombre de clients diagnostiqués VIH+,Enfants exposés,Féminin,< 15 ans,316,2024-T4
Lualaba,2024,T4,Nombre de clients testés,PS,Féminin,>= 15 ans,4356,2024-T4
Lualaba,2024,T4,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,356,2024-T4
Lualaba,2024,T4,Nombre de clients testés,HSH,Masculin,>= 15 ans,76,2024-T4
Lualaba,2024,T4,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,127,2024-T4
Lualaba,2024,T4,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,36,2024-T4
Lualaba,2024,T4,Nombre de clients diagnostiqués VIH+,Prisonniers,Masculin,>= 15 ans,27,2024-T4
Lualaba,2024,T4,Nombre de clients diagnostiqués VIH+,Prisonniers,Féminin,>= 15 ans,8,2024-T4
Lualaba,2024,T4,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,10678,2024-T4
Lualaba,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,67,2024-T4
Lualaba,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,569,2024-T4
Lualaba,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,216,2024-T4
Lualaba,2024,T4,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,1234,2024-T4
Lualaba,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,< 15 ans,231,2024-T4
Lualaba,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,< 15 ans,79,2024-T4
Lualaba,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,>= 15 ans,547,2024-T4
Lualaba,2024,T4,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,326,2024-T4
Haut-Katanga,2024,T1,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,22,2024-T1
Haut-Katanga,2024,T1,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,11,2024-T1
Haut-Katanga,2024,T1,Nombre de clients diagnostiqués VIH+,Prisonniers,Masculin,>= 15 ans,1,2024-T1
Haut-Katanga,2024,T1,Nombre de PVVIH sous TAR,Prisonniers,Masculin,>= 15 ans,1,2024-T1
Haut-Katanga,2024,T1,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,98,2024-T1
Haut-Katanga,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,< 15 ans,328,2024-T1
Haut-Katanga,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,>= 15 ans,3693,2024-T1
Haut-Katanga,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,6675,2024-T1
Haut-Katanga,2024,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,< 15 ans,301,2024-T1
Haut-Katanga,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,2790,2024-T1
Haut-Katanga,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,32030,2024-T1
Haut-Katanga,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,3049,2024-T1
Haut-Katanga,2024,T1,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,51991,2024-T1
Haut-Katanga,2024,T1,Nombre de clients testés,Population Générale,Masculin,< 15 ans,4285,2024-T1
Haut-Katanga,2024,T1,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,25400,2024-T1
Haut-Katanga,2024,T1,Nombre de clients testés,Population Générale,Féminin,< 15 ans,4677,2024-T1
Haut-Katanga,2024,T1,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,30572,2024-T1
Haut-Katanga,2024,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,< 15 ans,87,2024-T1
Haut-Katanga,2024,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,1010,2024-T1
Haut-Katanga,2024,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,< 15 ans,91,2024-T1
Haut-Katanga,2024,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,1654,2024-T1
Haut-Katanga,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,2740,2024-T2
Haut-Katanga,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,30933,2024-T2
Haut-Katanga,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,2763,2024-T2
Haut-Katanga,2024,T2,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,50931,2024-T2
Haut-Katanga,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,< 15 ans,317,2024-T2
Haut-Katanga,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Masculin,>= 15 ans,3924,2024-T2
Haut-Katanga,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,< 15 ans,345,2024-T2
Haut-Katanga,2024,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,PVVIH,Féminin,>= 15 ans,7082,2024-T2
Haut-Katanga,2024,T3,Nombre de clients testés,Population Générale,Masculin,< 15 ans,2678,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,12816,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Population Générale,Féminin,< 15 ans,3249,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,29845,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,PS,Féminin,>= 15 ans,1871,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,TG,Masculin,>= 15 ans,1,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,HSH,Masculin,>= 15 ans,363,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,TG,Féminin,>= 15 ans,1,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Couples sérodiscordants,Masculin,>= 15 ans,462,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Couples sérodiscordants,Féminin,>= 15 ans,490,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Militaires,Masculin,>= 15 ans,1402,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Militaires,Féminin,>= 15 ans,1174,2024-T3
Haut-Katanga,2024,T3,Nombre de clients testés,Policiers,Masculin,>= 15 ans,280,2024-T3
